client_id,target
test_Client_0,0.39311559293389564
test_Client_1,0.7437732615191996
test_Client_10,0.42099829239022485
test_Client_100,0.31857459126445087
test_Client_1000,0.6559455056791863
test_Client_10000,0.49312557653319256
test_Client_10001,0.22963230248389396
test_Client_10002,0.7376994916492269
test_Client_10003,0.19488219260921585
test_Client_10004,0.570524493560062
test_Client_10005,0.4665851724014597
test_Client_10006,0.06481843737512501
test_Client_10007,0.71950115743178
test_Client_10008,0.34235319676757614
test_Client_10009,0.5367193558530297
test_Client_1001,0.6760939130978982
test_Client_10010,0.34695020005370814
test_Client_10011,0.6607623675525551
test_Client_10012,0.28258984789689284
test_Client_10013,0.33044502608353943
test_Client_10014,0.18573516228126466
test_Client_10015,0.5845983733439856
test_Client_10016,0.5619361538957702
test_Client_10017,0.38109355172138637
test_Client_10018,0.29656532323838386
test_Client_10019,0.3935180752659665
test_Client_1002,0.36405841916737175
test_Client_10020,0.16724539139892103
test_Client_10021,0.5909975105799409
test_Client_10022,0.6409106986554111
test_Client_10023,0.4253210450325005
test_Client_10024,0.48715813369060723
test_Client_10025,0.43948580482437327
test_Client_10026,0.03409647107862985
test_Client_10027,0.6739037137348264
test_Client_10028,0.5796767976139633
test_Client_10029,0.6464813426487964
test_Client_1003,0.43586488592881845
test_Client_10030,0.46709332880091536
test_Client_10031,0.3953136296827865
test_Client_10032,0.39541819318141824
test_Client_10033,0.2830205146052036
test_Client_10034,0.48826497960340104
test_Client_10035,0.4065194117292259
test_Client_10036,0.4445903138549606
test_Client_10037,0.5721347442145578
test_Client_10038,0.3643452625665109
test_Client_10039,0.11900859436137902
test_Client_1004,0.7682212116131515
test_Client_10040,0.3839665907492553
test_Client_10041,0.439072876370235
test_Client_10042,0.6075546212151098
test_Client_10043,0.40196759817641536
test_Client_10044,0.40499123230408157
test_Client_10045,0.42050537955510575
test_Client_10046,0.4531121564916591
test_Client_10047,0.6388880515244657
test_Client_10048,0.5006437464852143
test_Client_10049,0.37421768585359866
test_Client_1005,0.1484961239416966
test_Client_10050,0.14331576847234806
test_Client_10051,0.44323356202714626
test_Client_10052,0.3771415349775023
test_Client_10053,0.8263905376450417
test_Client_10054,0.7596530926395749
test_Client_10055,0.6219649685309386
test_Client_10056,0.7561514846621766
test_Client_10057,0.48836577351323607
test_Client_10058,0.0929262835059443
test_Client_10059,0.1302353870551541
test_Client_1006,0.6656720074276228
test_Client_10060,0.5561360374181961
test_Client_10061,0.11172320319780303
test_Client_10062,0.4720515472019642
test_Client_10063,0.44335117716901784
test_Client_10064,0.3645494744648621
test_Client_10065,0.3139261522994753
test_Client_10066,0.5173332850781655
test_Client_10067,0.16479181587692338
test_Client_10068,0.06890548931567779
test_Client_10069,0.09660780042631828
test_Client_1007,0.5219556606650212
test_Client_10070,0.3854121060517797
test_Client_10071,0.03448968885144263
test_Client_10072,0.2664290658580319
test_Client_10073,0.3788120378718879
test_Client_10074,0.2752549477259187
test_Client_10075,0.7276292926511502
test_Client_10076,0.7273113597464278
test_Client_10077,0.17518462156133016
test_Client_10078,0.244483450080794
test_Client_10079,0.07499853779649922
test_Client_1008,0.7629460403909853
test_Client_10080,0.3639429804273228
test_Client_10081,0.3181073146685675
test_Client_10082,0.3554266750182266
test_Client_10083,0.5810399263897801
test_Client_10084,0.25360907787826437
test_Client_10085,0.055535150448374024
test_Client_10086,0.33328098720716304
test_Client_10087,0.3272063593942761
test_Client_10088,0.4837160088606931
test_Client_10089,0.445419097675114
test_Client_1009,0.1927970794253603
test_Client_10090,0.4452782513313467
test_Client_10091,0.43602074138619507
test_Client_10092,0.44216462129275347
test_Client_10093,0.18504988277805182
test_Client_10094,0.3185382187550064
test_Client_10095,0.31443648215713904
test_Client_10096,0.6050984032130962
test_Client_10097,0.1313550968901125
test_Client_10098,0.34743426946488826
test_Client_10099,0.09758080654928049
test_Client_101,0.5745494180086478
test_Client_1010,0.763622039540969
test_Client_10100,0.08290817685617209
test_Client_10101,0.2439021479426022
test_Client_10102,0.4152165459099891
test_Client_10103,0.4166887575997994
test_Client_10104,0.07767570853959048
test_Client_10105,0.373515371743157
test_Client_10106,0.41211844835798395
test_Client_10107,0.23482532756656027
test_Client_10108,0.03718412232299378
test_Client_10109,0.5979951027172665
test_Client_1011,0.5642610631625988
test_Client_10110,0.07184777400449026
test_Client_10111,0.08218318605248083
test_Client_10112,0.3401196230530672
test_Client_10113,0.353283701295403
test_Client_10114,0.6017932809501745
test_Client_10115,0.49671693214700646
test_Client_10116,0.24692400820932053
test_Client_10117,0.4430475541015588
test_Client_10118,0.2254941862414119
test_Client_10119,0.3201978192363802
test_Client_1012,0.328708930949159
test_Client_10120,0.4030104515133309
test_Client_10121,0.6260784265860108
test_Client_10122,0.5867975736742579
test_Client_10123,0.3982107755016635
test_Client_10124,0.4037061361501917
test_Client_10125,0.3376281578071037
test_Client_10126,0.45143987950243536
test_Client_10127,0.5955214233494981
test_Client_10128,0.09253575046288492
test_Client_10129,0.4010411212084755
test_Client_1013,0.38386045778440253
test_Client_10130,0.07227623140572402
test_Client_10131,0.24828494063126968
test_Client_10132,0.733602133142641
test_Client_10133,0.06930434424402816
test_Client_10134,0.05312970320968105
test_Client_10135,0.696100021248722
test_Client_10136,0.4329791170744116
test_Client_10137,0.46098421021564945
test_Client_10138,0.36659051158049677
test_Client_10139,0.35427737764162115
test_Client_1014,0.40897751280732875
test_Client_10140,0.45225315399660787
test_Client_10141,0.47240602697045647
test_Client_10142,0.6100906036415007
test_Client_10143,0.705221728640199
test_Client_10144,0.4173970584170381
test_Client_10145,0.34696283428111185
test_Client_10146,0.15323697291599314
test_Client_10147,0.28635000836932206
test_Client_10148,0.38364420818571465
test_Client_10149,0.3666482528929378
test_Client_1015,0.05516535050247156
test_Client_10150,0.15706805142323163
test_Client_10151,0.07982860663170885
test_Client_10152,0.3997006138191454
test_Client_10153,0.32193277265780296
test_Client_10154,0.3828690206743825
test_Client_10155,0.14603524580680322
test_Client_10156,0.23758208344110154
test_Client_10157,0.3908325467229068
test_Client_10158,0.5728254553145007
test_Client_10159,0.47748596589487396
test_Client_1016,0.44468353088666296
test_Client_10160,0.14154956687676376
test_Client_10161,0.7271802819745422
test_Client_10162,0.4810206604060363
test_Client_10163,0.7462793536569912
test_Client_10164,0.7032157968552041
test_Client_10165,0.4282094154225198
test_Client_10166,0.09959903731921076
test_Client_10167,0.5378892504295741
test_Client_10168,0.09005273818488321
test_Client_10169,0.44962671750413313
test_Client_1017,0.05266521239124269
test_Client_10170,0.4083542110308971
test_Client_10171,0.13154554036139443
test_Client_10172,0.42021696168246364
test_Client_10173,0.5510692528152501
test_Client_10174,0.4175238012933148
test_Client_10175,0.6505866215104059
test_Client_10176,0.45118608611628225
test_Client_10177,0.5579215091350367
test_Client_10178,0.4532890229592763
test_Client_10179,0.6341308119325568
test_Client_1018,0.378184024785012
test_Client_10180,0.5741929537977769
test_Client_10181,0.6631872186208169
test_Client_10182,0.16910124124154957
test_Client_10183,0.13532413268391197
test_Client_10184,0.13328595360095957
test_Client_10185,0.3889150524056704
test_Client_10186,0.4290530805837956
test_Client_10187,0.45405187517540135
test_Client_10188,0.25362498069227946
test_Client_10189,0.3625519309799979
test_Client_1019,0.8050922918700261
test_Client_10190,0.5104776060377094
test_Client_10191,0.25969189086219474
test_Client_10192,0.4320759788815179
test_Client_10193,0.16949766420103426
test_Client_10194,0.17218083378341725
test_Client_10195,0.40121828052745423
test_Client_10196,0.42211965794819706
test_Client_10197,0.7264863330654877
test_Client_10198,0.6925358147942713
test_Client_10199,0.4251151704262298
test_Client_102,0.29398846653606425
test_Client_1020,0.26653892287842107
test_Client_10200,0.4164139627704231
test_Client_10201,0.42183921890516585
test_Client_10202,0.36183689980656675
test_Client_10203,0.6771210242389423
test_Client_10204,0.15363676392180078
test_Client_10205,0.7696411404203839
test_Client_10206,0.39243345449690376
test_Client_10207,0.11084091005263383
test_Client_10208,0.23364620709792774
test_Client_10209,0.7394305904767482
test_Client_1021,0.48055320520744016
test_Client_10210,0.3817940355803278
test_Client_10211,0.6935238349100658
test_Client_10212,0.7280886750063162
test_Client_10213,0.3301965617166105
test_Client_10214,0.7911547530462313
test_Client_10215,0.38163622134075736
test_Client_10216,0.04762954586072349
test_Client_10217,0.7613189782169453
test_Client_10218,0.05779164074304342
test_Client_10219,0.4309955017497565
test_Client_1022,0.6919019876825587
test_Client_10220,0.7618114166550999
test_Client_10221,0.5170693979546436
test_Client_10222,0.6553524175785692
test_Client_10223,0.41619461755451015
test_Client_10224,0.40029700749629604
test_Client_10225,0.5038220093751796
test_Client_10226,0.4605792110619226
test_Client_10227,0.77178258379418
test_Client_10228,0.7566430277785142
test_Client_10229,0.6919600269321025
test_Client_1023,0.7610437191517154
test_Client_10230,0.17511394644393552
test_Client_10231,0.3635663671880869
test_Client_10232,0.6228737377025866
test_Client_10233,0.13311866995702598
test_Client_10234,0.16044817416173646
test_Client_10235,0.6199992800960226
test_Client_10236,0.45434417735281196
test_Client_10237,0.7178300081961377
test_Client_10238,0.4152216450871697
test_Client_10239,0.03231974094039793
test_Client_1024,0.343075592364255
test_Client_10240,0.4759876034277445
test_Client_10241,0.30772059085890185
test_Client_10242,0.4151027265501744
test_Client_10243,0.383761682916752
test_Client_10244,0.4345350212858808
test_Client_10245,0.2594908869110235
test_Client_10246,0.3791805699270987
test_Client_10247,0.11822930139092802
test_Client_10248,0.3983001254595325
test_Client_10249,0.2808213851564535
test_Client_1025,0.6952566521815027
test_Client_10250,0.37134101470718306
test_Client_10251,0.4257926213696408
test_Client_10252,0.19852236085711325
test_Client_10253,0.150975757938578
test_Client_10254,0.6269364950014821
test_Client_10255,0.5497736050476568
test_Client_10256,0.3257355834284471
test_Client_10257,0.3338203809554177
test_Client_10258,0.13999293829373194
test_Client_10259,0.22898376009905255
test_Client_1026,0.5584069927404112
test_Client_10260,0.8355124658178772
test_Client_10261,0.628960284370269
test_Client_10262,0.04178922622874918
test_Client_10263,0.7382208669620683
test_Client_10264,0.0994350077698438
test_Client_10265,0.6036349541293898
test_Client_10266,0.6354659810221167
test_Client_10267,0.7043799827684089
test_Client_10268,0.2298309424249876
test_Client_10269,0.13884031984493905
test_Client_1027,0.10394617451156335
test_Client_10270,0.6854725942168315
test_Client_10271,0.49963889486046464
test_Client_10272,0.2908564867003751
test_Client_10273,0.7587424032593566
test_Client_10274,0.3500917768891959
test_Client_10275,0.3157345391378566
test_Client_10276,0.41577636959863185
test_Client_10277,0.6583391750458278
test_Client_10278,0.6056810083526741
test_Client_10279,0.5159521134938402
test_Client_1028,0.4773867518992615
test_Client_10280,0.37589116015752544
test_Client_10281,0.21664449018176163
test_Client_10282,0.7133677827762662
test_Client_10283,0.3122923455486505
test_Client_10284,0.4501482912836523
test_Client_10285,0.7769461089022285
test_Client_10286,0.08451966837795863
test_Client_10287,0.36376373912687654
test_Client_10288,0.629252433130923
test_Client_10289,0.08224512598407716
test_Client_1029,0.05279279774823618
test_Client_10290,0.29941327396314327
test_Client_10291,0.750060117088094
test_Client_10292,0.3769026029047172
test_Client_10293,0.5044775375993427
test_Client_10294,0.645324747661885
test_Client_10295,0.1011099179965374
test_Client_10296,0.33467324120933284
test_Client_10297,0.525737490752119
test_Client_10298,0.3121588474157925
test_Client_10299,0.04921492176617617
test_Client_103,0.030864520262582348
test_Client_1030,0.36259770035117334
test_Client_10300,0.4100441222503634
test_Client_10301,0.3208600934108967
test_Client_10302,0.7611897502091172
test_Client_10303,0.44421161228358796
test_Client_10304,0.4478318758074761
test_Client_10305,0.48354409426836076
test_Client_10306,0.21191568738558758
test_Client_10307,0.43117456900736606
test_Client_10308,0.363541897752075
test_Client_10309,0.08294062712208308
test_Client_1031,0.529422246865455
test_Client_10310,0.4313599179790877
test_Client_10311,0.39850878876542856
test_Client_10312,0.3565087605541333
test_Client_10313,0.1608352324641051
test_Client_10314,0.06495314858981645
test_Client_10315,0.4597539292157147
test_Client_10316,0.2566131142513133
test_Client_10317,0.11729579679852732
test_Client_10318,0.4256029265142734
test_Client_10319,0.5521732183826075
test_Client_1032,0.5475883492398519
test_Client_10320,0.41525154563217065
test_Client_10321,0.6492799408428567
test_Client_10322,0.38938127137761724
test_Client_10323,0.25246507091020176
test_Client_10324,0.5169495605406269
test_Client_10325,0.6478758855888597
test_Client_10326,0.24241379372128724
test_Client_10327,0.6227826332122405
test_Client_10328,0.7271757699972728
test_Client_10329,0.582120880865432
test_Client_1033,0.1957097487526795
test_Client_10330,0.4066408408304348
test_Client_10331,0.13572528008359466
test_Client_10332,0.08972677552818065
test_Client_10333,0.7941669564370681
test_Client_10334,0.4892372709772059
test_Client_10335,0.4234952319765422
test_Client_10336,0.394456410485808
test_Client_10337,0.7661379541917936
test_Client_10338,0.641925954346165
test_Client_10339,0.36609907664507924
test_Client_1034,0.3256712273348401
test_Client_10340,0.6699837509480243
test_Client_10341,0.45959925242495847
test_Client_10342,0.592886815205448
test_Client_10343,0.4325923023135245
test_Client_10344,0.6738578887406882
test_Client_10345,0.32261732505173457
test_Client_10346,0.35900740314504326
test_Client_10347,0.345453077212272
test_Client_10348,0.6685856588328997
test_Client_10349,0.3666550618929874
test_Client_1035,0.3168015696543497
test_Client_10350,0.5142644080050431
test_Client_10351,0.1875432159407998
test_Client_10352,0.3764795742352512
test_Client_10353,0.4411071912114582
test_Client_10354,0.2446426885689105
test_Client_10355,0.3942785354036547
test_Client_10356,0.3765507543868467
test_Client_10357,0.2968521490746896
test_Client_10358,0.5566009899774166
test_Client_10359,0.5229490772314884
test_Client_1036,0.42651532280103716
test_Client_10360,0.14540980631325068
test_Client_10361,0.13953608664357303
test_Client_10362,0.5850533890104576
test_Client_10363,0.3420552501212499
test_Client_10364,0.4061276884800693
test_Client_10365,0.3672949126315148
test_Client_10366,0.4902219119460416
test_Client_10367,0.4073704989877855
test_Client_10368,0.3931471116435871
test_Client_10369,0.7468276892868737
test_Client_1037,0.6026160544669612
test_Client_10370,0.07293373195828917
test_Client_10371,0.034415653252685446
test_Client_10372,0.33412608956174283
test_Client_10373,0.3930844696695139
test_Client_10374,0.4432184256680947
test_Client_10375,0.16197887874548278
test_Client_10376,0.07766230729257394
test_Client_10377,0.4606046061052859
test_Client_10378,0.16769936883139505
test_Client_10379,0.2323972432976831
test_Client_1038,0.09941345492017134
test_Client_10380,0.45204605177687057
test_Client_10381,0.5259931831392063
test_Client_10382,0.21735203570677455
test_Client_10383,0.7680107923393038
test_Client_10384,0.4995936451457312
test_Client_10385,0.09163531709390157
test_Client_10386,0.5213809048617303
test_Client_10387,0.30656397988039646
test_Client_10388,0.30084748316198545
test_Client_10389,0.4423523410569424
test_Client_1039,0.05311453543841108
test_Client_10390,0.16462516806616115
test_Client_10391,0.4157170766045257
test_Client_10392,0.13448794245617732
test_Client_10393,0.08458736661840272
test_Client_10394,0.6292785440751097
test_Client_10395,0.07968868230423332
test_Client_10396,0.14142567822628155
test_Client_10397,0.305463801026863
test_Client_10398,0.23762300448333498
test_Client_10399,0.40375237983646595
test_Client_104,0.4435242029138673
test_Client_1040,0.10880959177723044
test_Client_10400,0.44833085976888176
test_Client_10401,0.8087247539035878
test_Client_10402,0.10332403412659324
test_Client_10403,0.8127469490204825
test_Client_10404,0.24225943403573805
test_Client_10405,0.462994842929347
test_Client_10406,0.8290728924037234
test_Client_10407,0.46490595578869504
test_Client_10408,0.28607986954052256
test_Client_10409,0.5892639528291145
test_Client_1041,0.7108104633659128
test_Client_10410,0.07768682744863833
test_Client_10411,0.18370163680688617
test_Client_10412,0.7855538138966128
test_Client_10413,0.1107786584411074
test_Client_10414,0.1349794084139426
test_Client_10415,0.266954673326344
test_Client_10416,0.6996195244722404
test_Client_10417,0.44548064161479245
test_Client_10418,0.15061194234858277
test_Client_10419,0.5353634337760742
test_Client_1042,0.5411118431286502
test_Client_10420,0.5456655200272859
test_Client_10421,0.4680297689038915
test_Client_10422,0.7566235123632183
test_Client_10423,0.40573155865179955
test_Client_10424,0.756578545173238
test_Client_10425,0.0763119891947518
test_Client_10426,0.2792978091612758
test_Client_10427,0.4348149795801774
test_Client_10428,0.06481595366588663
test_Client_10429,0.8009725607862492
test_Client_1043,0.36368126606601386
test_Client_10430,0.33260196499552663
test_Client_10431,0.40348894034902955
test_Client_10432,0.5470782605073865
test_Client_10433,0.3807380603155599
test_Client_10434,0.6950534678884444
test_Client_10435,0.3163532883412505
test_Client_10436,0.4034769810468501
test_Client_10437,0.3921550444945876
test_Client_10438,0.7505745526995371
test_Client_10439,0.687843112398246
test_Client_1044,0.47416347670212305
test_Client_10440,0.14422688161868055
test_Client_10441,0.3885026227912329
test_Client_10442,0.7778089494794936
test_Client_10443,0.31004989742635586
test_Client_10444,0.7686303991775327
test_Client_10445,0.37814156727041565
test_Client_10446,0.47929518827917905
test_Client_10447,0.35825853417234454
test_Client_10448,0.5371487908693109
test_Client_10449,0.5869600022537644
test_Client_1045,0.5215854100624834
test_Client_10450,0.06769450932639752
test_Client_10451,0.13652241164958775
test_Client_10452,0.5952998222632382
test_Client_10453,0.7185560635780444
test_Client_10454,0.4104744122921401
test_Client_10455,0.2690489234817277
test_Client_10456,0.710665862535945
test_Client_10457,0.4248784819470232
test_Client_10458,0.6733010687462041
test_Client_10459,0.372365268330264
test_Client_1046,0.5522257431618166
test_Client_10460,0.47531968440869826
test_Client_10461,0.4053208929319886
test_Client_10462,0.27383257257396315
test_Client_10463,0.43111219702352455
test_Client_10464,0.11816009353744455
test_Client_10465,0.18979998064332498
test_Client_10466,0.3862797530141752
test_Client_10467,0.45861091140830235
test_Client_10468,0.614337347166419
test_Client_10469,0.50943183856074
test_Client_1047,0.38868620932057785
test_Client_10470,0.186710116033931
test_Client_10471,0.4991405279378167
test_Client_10472,0.06467504973654138
test_Client_10473,0.6490903227839216
test_Client_10474,0.8474299739633993
test_Client_10475,0.5864690566129891
test_Client_10476,0.3583292776665843
test_Client_10477,0.6491855171095635
test_Client_10478,0.080454324367332
test_Client_10479,0.6307275215939911
test_Client_1048,0.4841818838429212
test_Client_10480,0.20064311656016492
test_Client_10481,0.7719696180041791
test_Client_10482,0.33189124567522366
test_Client_10483,0.05092723443533531
test_Client_10484,0.5188385640751368
test_Client_10485,0.1310459383256279
test_Client_10486,0.22796231645102416
test_Client_10487,0.5857646302262252
test_Client_10488,0.36409996445847365
test_Client_10489,0.10266918267966267
test_Client_1049,0.3683283778591621
test_Client_10490,0.13450343866102496
test_Client_10491,0.372274791701047
test_Client_10492,0.09914770971134085
test_Client_10493,0.6435013771198054
test_Client_10494,0.37957822601154284
test_Client_10495,0.1756503473151162
test_Client_10496,0.39626581011438494
test_Client_10497,0.10596010550885224
test_Client_10498,0.43049584498367716
test_Client_10499,0.656619818013927
test_Client_105,0.6073383457555777
test_Client_1050,0.3748570738936178
test_Client_10500,0.444366267163943
test_Client_10501,0.32776691188225415
test_Client_10502,0.09565180344318609
test_Client_10503,0.10688087643130846
test_Client_10504,0.15756320675488186
test_Client_10505,0.2427924163685049
test_Client_10506,0.42853632011105197
test_Client_10507,0.3156099885589994
test_Client_10508,0.38888199412437524
test_Client_10509,0.32892534183474614
test_Client_1051,0.123458218690304
test_Client_10510,0.7497131329310609
test_Client_10511,0.6511576450142053
test_Client_10512,0.5631051308739439
test_Client_10513,0.8244143417397747
test_Client_10514,0.13881181934544784
test_Client_10515,0.44694777798719904
test_Client_10516,0.0325240690095327
test_Client_10517,0.06411399769858228
test_Client_10518,0.10095736572994747
test_Client_10519,0.3313895121225415
test_Client_1052,0.10236123237660466
test_Client_10520,0.32460925193867946
test_Client_10521,0.31637169637980433
test_Client_10522,0.42322364728887485
test_Client_10523,0.4431699990117932
test_Client_10524,0.37277932108297007
test_Client_10525,0.3920535229249796
test_Client_10526,0.3387903324042525
test_Client_10527,0.07030267020857246
test_Client_10528,0.4627567054961254
test_Client_10529,0.47363049812284175
test_Client_1053,0.07863969069895328
test_Client_10530,0.42631747254540164
test_Client_10531,0.4288527860847099
test_Client_10532,0.40685689421613647
test_Client_10533,0.041630869700524695
test_Client_10534,0.3353190744729872
test_Client_10535,0.62417991889785
test_Client_10536,0.059909236333894736
test_Client_10537,0.376759977888067
test_Client_10538,0.5993893283344028
test_Client_10539,0.30111528583705827
test_Client_1054,0.753174009005491
test_Client_10540,0.743554418296526
test_Client_10541,0.228877074728714
test_Client_10542,0.6356457831336864
test_Client_10543,0.10127916777162067
test_Client_10544,0.10507875495248173
test_Client_10545,0.19050135109989408
test_Client_10546,0.2779018422634332
test_Client_10547,0.42575844803135676
test_Client_10548,0.3704512742544259
test_Client_10549,0.5562216283385565
test_Client_1055,0.1034447004439198
test_Client_10550,0.4723011185472382
test_Client_10551,0.10432469251218793
test_Client_10552,0.31745626532442306
test_Client_10553,0.6448618239289321
test_Client_10554,0.11240394592456195
test_Client_10555,0.3472267512185482
test_Client_10556,0.41117807505827275
test_Client_10557,0.09220214519511022
test_Client_10558,0.6752601661853302
test_Client_10559,0.5663911184505936
test_Client_1056,0.18938716021883376
test_Client_10560,0.5023520089624433
test_Client_10561,0.4788584481444476
test_Client_10562,0.08608368237852171
test_Client_10563,0.7100156921664578
test_Client_10564,0.3867587574756032
test_Client_10565,0.525247504196715
test_Client_10566,0.6138525732606367
test_Client_10567,0.36210087580209044
test_Client_10568,0.2110221941698439
test_Client_10569,0.5470524279846354
test_Client_1057,0.4760615128290459
test_Client_10570,0.40002367516688797
test_Client_10571,0.3069883300737236
test_Client_10572,0.4015738303146011
test_Client_10573,0.22830021904475944
test_Client_10574,0.08101968152126922
test_Client_10575,0.4256609226220595
test_Client_10576,0.4221339603331046
test_Client_10577,0.6321066739044892
test_Client_10578,0.35737884464472297
test_Client_10579,0.3375916455799598
test_Client_1058,0.20154316162674632
test_Client_10580,0.28692688495373786
test_Client_10581,0.38096345826089606
test_Client_10582,0.7221243638162482
test_Client_10583,0.3001719877392554
test_Client_10584,0.10170891066687796
test_Client_10585,0.7297262973950351
test_Client_10586,0.48028741343957376
test_Client_10587,0.4812871485791242
test_Client_10588,0.4403488444131898
test_Client_10589,0.404766980857166
test_Client_1059,0.3328001181455155
test_Client_10590,0.2752536491678162
test_Client_10591,0.46857754241110866
test_Client_10592,0.18293045344600692
test_Client_10593,0.6670690927033995
test_Client_10594,0.7094825197641336
test_Client_10595,0.5897648942249925
test_Client_10596,0.4217971385769789
test_Client_10597,0.1856035881305208
test_Client_10598,0.6798717459384593
test_Client_10599,0.37509384450072475
test_Client_106,0.11085567777797524
test_Client_1060,0.10912070841086065
test_Client_10600,0.12032595908710259
test_Client_10601,0.2715757003106074
test_Client_10602,0.08288567572468217
test_Client_10603,0.3750621205585866
test_Client_10604,0.4189191507692177
test_Client_10605,0.20702358315592057
test_Client_10606,0.07886605508994333
test_Client_10607,0.09192120605564628
test_Client_10608,0.21385809723993696
test_Client_10609,0.1364805516677173
test_Client_1061,0.6728750143671581
test_Client_10610,0.4416023009705535
test_Client_10611,0.6549900790526957
test_Client_10612,0.4106942103508211
test_Client_10613,0.36635433372413984
test_Client_10614,0.38844879822718026
test_Client_10615,0.759006443157829
test_Client_10616,0.140463379771627
test_Client_10617,0.36187229366071805
test_Client_10618,0.08358770569442915
test_Client_10619,0.45543963436817114
test_Client_1062,0.29851980783885357
test_Client_10620,0.5436399081043943
test_Client_10621,0.35474946389519874
test_Client_10622,0.3436143604946856
test_Client_10623,0.6581638308622867
test_Client_10624,0.17962792436000247
test_Client_10625,0.15863793234238707
test_Client_10626,0.5662995608217396
test_Client_10627,0.05655546300201131
test_Client_10628,0.17033222456566666
test_Client_10629,0.338050648248233
test_Client_1063,0.041792682200589265
test_Client_10630,0.5970302624688337
test_Client_10631,0.42726708044404677
test_Client_10632,0.387320291497197
test_Client_10633,0.3249478772332612
test_Client_10634,0.3755883961692472
test_Client_10635,0.06774619053514806
test_Client_10636,0.4412763131553198
test_Client_10637,0.41540380384764125
test_Client_10638,0.1213797936057649
test_Client_10639,0.3131973776387336
test_Client_1064,0.3588941299488983
test_Client_10640,0.20763478366949928
test_Client_10641,0.18964368700280104
test_Client_10642,0.058769238201454466
test_Client_10643,0.6247846332960505
test_Client_10644,0.19341977420824563
test_Client_10645,0.5292504066179151
test_Client_10646,0.20304597166726876
test_Client_10647,0.3466163767625306
test_Client_10648,0.45035900494300024
test_Client_10649,0.786870030205838
test_Client_1065,0.698619079835913
test_Client_10650,0.4366337682374333
test_Client_10651,0.7158430031421124
test_Client_10652,0.3080087855803115
test_Client_10653,0.5157532433778437
test_Client_10654,0.3881862822689291
test_Client_10655,0.6933771258707541
test_Client_10656,0.08543649293508546
test_Client_10657,0.09698287499640992
test_Client_10658,0.3471793568052737
test_Client_10659,0.3659490451234407
test_Client_1066,0.17138064930769276
test_Client_10660,0.4735467078444622
test_Client_10661,0.4793625259784789
test_Client_10662,0.37817994608356137
test_Client_10663,0.4305025156698472
test_Client_10664,0.42698310677551155
test_Client_10665,0.7567414402297827
test_Client_10666,0.6708847715784809
test_Client_10667,0.11089392496872391
test_Client_10668,0.14450519728724687
test_Client_10669,0.3437938935080982
test_Client_1067,0.4436454582435785
test_Client_10670,0.41677491235509045
test_Client_10671,0.49405202725017255
test_Client_10672,0.6635313328176834
test_Client_10673,0.5390851752786593
test_Client_10674,0.2866321003468497
test_Client_10675,0.14713224194200614
test_Client_10676,0.32666269768779316
test_Client_10677,0.6868981673246896
test_Client_10678,0.7786260509698186
test_Client_10679,0.2837291788921072
test_Client_1068,0.29103084719746314
test_Client_10680,0.2211223159963567
test_Client_10681,0.6191683748851889
test_Client_10682,0.6390584344661064
test_Client_10683,0.5416957335493894
test_Client_10684,0.7431654482052825
test_Client_10685,0.5212802644314146
test_Client_10686,0.4660206486270603
test_Client_10687,0.5895433480213879
test_Client_10688,0.09005273818488321
test_Client_10689,0.44025375646873904
